BAD,LOAN,MORTDUE,VALUE,REASON,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Other,Office,Sales,Mgr,ProfExe,Self
1,6000,,43683,1,,,,,,,21.93549881,1,0,0,0,0,0
0,6000,129731,154113,1,12,0,0,213.5333333,0,19,,0,0,0,0,1,0
0,6100,48500,62500,0,7,,4,111.3,2,11,,0,0,0,1,0,0
0,6100,,47400,,,,,,,,,,,,,,
0,6100,91704,114799,1,22,0,0,129.2500896,1,12,36.74676624,0,1,0,0,0,0
0,6100,47604,54966,1,5,0,0,70.69532973,0,18,24.76674453,1,0,0,0,0,0
0,6100,,35250,1,,,,303,,12,,1,0,0,0,0,0
1,6100,62751,95617,1,1,0,0,138.6468632,1,13,31.75727069,1,0,0,0,0,0
0,6100,48300,53388,1,9,,,178.4896022,,19,26.72002818,0,1,0,0,0,0
0,6100,68743,65321,1,3,1,0,153.0667831,0,22,40.15052706,0,0,1,0,0,0
0,6100,79636,87276,1,20,0,0,350.4361376,0,47,28.84827658,1,0,0,0,0,0
0,6100,,46830,1,0,0,1,,0,0,13.30601308,,,,,,
0,6100,78753,95433,0,0,,,,,,28.92511742,0,0,0,0,1,0
0,6100,77265,97944,0,0,,,,,,28.87646306,0,0,0,0,1,0
0,6200,75657,84368,0,4,0,0,122.244945,0,30,32.55254334,0,0,1,0,0,0
0,6200,171582,245730,0,,0,0,135.1089303,0,22,39.78381813,0,0,1,0,0,0
0,6200,,33909,1,,,,,,,34.51740452,,,,,,
0,6200,46601,59486,1,5,0,0,84.63211066,0,18,25.35001036,1,0,0,0,0,0
0,6200,60354,87596,1,5,0,0,210.1730647,2,23,34.05481124,0,0,0,0,1,0
0,6200,45356,82054,0,2,0,0,201.3344875,4,29,29.66171016,,,,,,
0,6200,,41657,1,,,,293.9587236,,11,30.19763073,1,0,0,0,0,0
1,6200,,,0,3,,,80.5,2,17,,0,0,0,0,0,1
0,6200,,80078,,,,,,,,25.37554416,,,,,,
1,6200,42100,57385,0,8.5,0,1,164.8,1,28,,1,0,0,0,0,0
0,6200,70793,71552,1,3,2,0,162.9451569,0,23,40.31539659,0,0,1,0,0,0
0,6200,73881,98550,1,0,0,1,182.8787798,0,31,37.19944569,1,0,0,0,0,0
0,6200,45787,64854,0,4,,1,63.11702323,,16,36.53874734,,,,,,
0,6200,75121,96462,0,0,,,,,,27.16765596,0,0,0,0,1,0
0,6200,,51732,,,,,,,,12.32470709,,,,,,
0,6200,133882,155222,1,9,0,0,212.5376432,0,19,20.61678366,0,0,0,0,1,0
0,6200,75623,89634,1,24,0,0,324.6868294,0,47,28.2855321,1,0,0,0,0,0
0,6200,45564,61956,1,2,0,,101.1670603,,13,38.67514015,1,0,0,0,0,0
0,6300,99469,116260,1,23,0,0,124.7455955,1,12,35.64227011,0,1,0,0,0,0
0,6300,55000,69000,0,13,0,0,130.0666667,0,20,,0,0,0,0,1,0
0,6300,,72890,1,1,0,0,41.25011359,0,3,39.19806822,0,1,0,0,0,0
0,6300,44226,57779,0,7,,0,63.62641325,,16,33.11182911,,,,,,
0,6300,,39050,1,,,,294.4780476,,12,31.44775041,1,0,0,0,0,0
0,6300,78724,80355,1,24,0,0,335.0741426,1,46,31.1772613,1,0,0,0,0,0
1,6300,59793,98314,0,2.2,0,0,120.7333333,0,8,,0,0,0,0,0,1
1,6300,65875,76000,0,0.8,2,0,84,1,12,,0,0,0,1,0,0
0,6300,45582,89005,0,2,0,0,209.3580469,4,30,29.59595551,,,,,,
0,6300,92659,117352,1,6,0,0,199.0119272,0,27,26.52004952,0,0,0,0,1,0
0,6300,58052,70091,0,9,0,4,153.7804385,1,30,21.71959598,0,0,0,0,1,0
0,6300,49498,64296,0,6,,4,111.2065132,1,10,38.57713194,0,0,0,1,0,0
0,6300,79667,96988,0,1,,,,,,29.83596072,0,0,0,0,1,0
1,6300,12476,32559,1,12,3,6,227.1299051,0,23,23.31951678,0,1,0,0,0,0
0,6300,69357,73726,1,3,2,0,163.2839332,1,22,42.40781425,0,0,1,0,0,0
0,6300,26655,29792,0,1,1,0,12.75926745,10,6,28.36185178,1,0,0,0,0,0
1,6400,25144,45200,1,25,0,2,128,4,17,,1,0,0,0,0,0
0,6400,99131,125652,1,8,,,419.3751538,1,50,42.24492757,1,0,0,0,0,0
0,6400,76577,83200,0,5,,,,,,22.05503421,,,,,,
0,6400,47251,58157,1,0,0,,104.7924684,,13,36.41688697,1,0,0,0,0,0
0,6400,53476,70157,0,7,0,3,164.3154099,1,30,21.13798157,0,0,0,0,1,0
0,6400,81116,86148,1,8,0,0,262.1754261,0,11,42.06826818,0,0,0,0,1,0
0,6400,17491,63614,1,23,0,0,325.2993087,0,12,40.24440437,0,1,0,0,0,0
0,6400,65215,74332,1,9,,1,213.8321032,0,24,40.64461955,0,0,0,1,0,0
0,6400,62746,75016,0,12,0,0,133.1015478,0,20,40.18812313,0,0,0,0,1,0
0,6400,76732,78084,1,8,0,0,109.1930214,0,26,37.96455432,1,0,0,0,0,0
0,6400,70035,78635,0,3,0,0,147.0771635,0,31,31.20612976,0,0,1,0,0,0
0,6400,39687,51666,1,9,,,177.591354,,19,26.1209597,0,1,0,0,0,0
0,6400,51436,91284,0,4,0,0,209.6428984,2,30,31.97197121,,,,,,
0,6400,44968,62747,1,0,1,,101.3914453,,12,36.60294734,1,0,0,0,0,0
0,6400,9113,46351,1,,0,0,202.2507958,0,11,45.11431939,0,0,0,0,0,1
0,6400,28041,33438,0,1,1,0,10.42564285,10,6,29.75370028,1,0,0,0,0,0
0,6400,57887,74776,1,3,0,1,126.3286437,0,22,28.75634543,0,0,0,1,0,0
0,6500,47949,53102,1,9,,,180.8412499,,19,27.83900666,0,1,0,0,0,0
0,6500,,37448,1,,,,333.2308999,,11,29.01198058,1,0,0,0,0,0
1,6500,60054,70434,1,1,0,0,127.0627016,2,21,37.80035293,1,0,0,0,0,0
0,6500,80739,97630,0,1,,,,,,30.53126454,0,0,0,0,1,0
0,6500,63144,76754,1,2,0,2,129.0777116,0,23,29.05543313,0,0,0,1,0,0
0,6500,33639,37345,1,11,0,0,191.0756559,0,13,24.22731934,0,0,0,0,1,0
0,6500,78741,90599,0,0,,,,,,29.19886067,0,0,0,0,1,0
0,6500,51724,87770,0,4,0,0,209.3263116,4,29,30.3434486,,,,,,
1,6500,13600,,1,14,2,5,115.3666667,1,16,,1,0,0,0,0,0
1,6500,48000,61000,0,1,1,0,97.2997561,6,38,,1,0,0,0,0,0
1,6500,65000,80400,0,15,0,0,224.8666667,0,13,,1,0,0,0,0,0
0,6500,22789,35836,1,1,0,0,110.5666667,2,30,,0,1,0,0,0,0
0,6500,75113,115900,1,29,0,0,332.7333333,2,38,,0,1,0,0,0,0
0,6500,55000,88300,1,29,0,0,234.4,1,17,,0,1,0,0,0,0
0,6500,60000,70000,0,9,0,0,54.76666667,2,24,,0,0,0,0,1,0
0,6500,70300,107500,0,1,0,0,242.4666667,1,38,,0,1,0,0,0,0
1,6500,96314,105800,1,27,0,0,475.8,2,40,,0,0,0,0,1,0
0,6500,81145,117530,1,29,0,0,327.2006385,1,38,34.34583769,0,1,0,0,0,0
0,6500,,70886,,,,,,,,23.47088075,,,,,,
1,6500,183860,208910,0,4,6,0,86.45222694,6,29,69.8005248,0,0,0,0,1,0
0,6500,58689,72557,0,0,0,1,94.00805286,2,18,34.89841307,1,0,0,0,0,0
0,6600,62380,89742,1,31,0,0,232.5272907,0,16,26.16049489,0,1,0,0,0,0
0,6600,74376,84855,0,3,,,,,,20.02835351,,,,,,
0,6600,,48800,1,0,0,0,,0,0,12.21943615,,,,,,
0,6600,68733,81973,1,5,0,0,96.9776672,0,14,42.21104678,1,0,0,0,0,0
0,6600,40926,50486,1,10,,,179.8008681,,19,27.53237611,0,1,0,0,0,0
0,6600,95450,112630,1,23,0,0,122.8155841,0,12,36.77345872,0,1,0,0,0,0
0,6600,,46516,1,0,0,0,,0,0,14.84599073,,,,,,
0,6600,98415,126636,1,11,,,423.2096241,2,49,40.95709032,1,0,0,0,0,0
0,6700,,55396,,,,,,,,15.70399156,,,,,,
0,6700,55113,56486,1,4,0,0,84.41703046,0,17,23.64285383,1,0,0,0,0,0
1,6700,60301,70543,1,5,0,0,195.7808633,0,19,32.39759341,0,0,0,0,1,0
0,6700,,30544,0,2,0,0,283.8972313,0,14,24.12045156,1,0,0,0,0,0
0,6700,49367,59609,1,6,0,0,99.30370078,0,17,25.23136638,1,0,0,0,0,0
0,6700,58741,68225,0,9,0,3,173.5744163,1,31,23.58701323,0,0,0,0,1,0
1,6700,27510,42495,0,2,0,2,171.5264892,3,27,41.42859751,1,0,0,0,0,0
1,6700,,81239,1,19,,,,,,40.8949317,1,0,0,0,0,0
0,6700,69773,83014,1,0,1,0,263.1734343,0,5,37.70699649,1,0,0,0,0,0
0,6700,51855,58084,1,21,0,0,193.7547457,0,19,19.5495717,0,1,0,0,0,0
0,6700,48430,64358,1,0,1,,108.3517475,,13,38.89419475,1,0,0,0,0,0
0,6700,29662,36195,1,1,0,0,112.1370807,1,30,38.52863281,0,1,0,0,0,0
0,6700,66587,70710,0,9,1,0,43.92338263,1,24,39.73857627,0,0,0,0,1,0
1,6700,,20631,1,4,0,0,174.7218341,1,8,62.24645112,0,0,0,1,0,0
0,6700,54161,59714,1,20,0,0,209.2063004,0,20,20.20351771,0,1,0,0,0,0
0,6700,134616,155034,1,13,1,0,215.4224064,0,19,19.49387198,0,0,0,0,1,0
0,6800,136951,160306,1,11,0,0,219.7356734,1,18,20.8850935,0,0,0,0,1,0
0,6800,138691,160063,1,12,0,0,208.420843,0,19,19.33336736,0,0,0,0,1,0
0,6800,49809,65074,0,7,,4,116.6327333,3,10,39.21502891,0,0,0,1,0,0
0,6800,78292,86959,0,3,,,,,,18.92721164,,,,,,
0,6800,139578,154602,1,12,0,0,201.9608343,0,18,22.32582879,0,0,0,0,1,0
0,6800,57439,74816,1,2,0,2,126.3032351,0,22,27.11865353,0,0,0,1,0,0
0,6800,76074,88178,1,22,0,0,341.4650556,0,46,27.52324614,1,0,0,0,0,0
1,6800,31000,42000,0,3.5,1,0,106.2666667,2,26,,0,0,0,1,0,0
0,6800,45150,57150,0,4,0,1,94.33333333,3,12,,0,1,0,0,0,0
0,6800,56155,57912,1,21,0,0,206.3063213,0,20,21.79851308,0,1,0,0,0,0
1,6800,,27410,1,6,1,0,2.033333333,1,5,,0,0,0,1,0,0
0,6800,178559,247611,0,,0,0,127.2341411,0,22,42.08390168,0,0,1,0,0,0
0,6800,,72310,1,1,0,0,48.81883648,0,3,40.78739323,0,1,0,0,0,0
0,6800,71666,99913,1,0,0,1,196.4649989,0,31,35.76160473,1,0,0,0,0,0
0,6800,75964,88754,0,19,0,1,298.7004822,0,23,39.10750164,0,0,0,1,0,0
0,6900,75880,113612,0,1,0,0,230.8055881,1,38,17.96588344,0,1,0,0,0,0
0,6900,70717,87466,1,2,0,0,112.5890607,0,15,41.4280899,1,0,0,0,0,0
0,6900,53776,51952,1,5,0,0,87.90011834,0,17,22.28699748,1,0,0,0,0,0
1,6900,53328,58088,0,2,0,0,101.5319079,0,21,35.76405836,0,0,1,0,0,0
1,6900,5816,,1,23,0,2,67.8,1,18,,0,0,0,1,0,0
1,6900,57257,63752,0,10,2,0,138.234778,0,22,38.37246088,1,0,0,0,0,0
1,6900,37055,83000,1,1,0,0,122.2666667,2,43,,0,0,1,0,0,0
0,6900,97662,110046,1,24,0,0,111.1233973,0,11,37.25315085,0,1,0,0,0,0
0,6900,49000,68280,0,1,0,0,61.9,8,22,,1,0,0,0,0,0
0,6900,,57067,,,,,,,,14.37098595,,,,,,
0,6900,50387,68443,0,7,,3,105.827329,2,10,40.71766885,0,0,0,1,0,0
0,6900,49932,66042,1,20,0,0,204.4845828,0,19,21.85549413,0,1,0,0,0,0
0,6900,51384,84689,0,4,0,0,224.2470369,3,29,30.52615072,,,,,,
0,6900,,36191,1,,,,311.8698993,,12,30.79062077,1,0,0,0,0,0
0,7000,98779,124827,1,9,,,421.541928,1,49,40.82887293,1,0,0,0,0,0
0,7000,73873,111781,0,0,0,0,231.7999135,0,38,19.27357946,0,1,0,0,0,0
0,7000,74795,99149,1,1,0,1,175.5714428,0,32,34.44966467,1,0,0,0,0,0
0,7000,,47462,1,,,,102.6573271,,9,36.09407143,1,0,0,0,0,0
0,7000,78284,98214,1,0,0,1,171.8383862,0,31,36.24796303,1,0,0,0,0,0
0,7000,58128,93740,1,5,0,0,213.3630277,2,24,34.47530193,0,0,0,0,1,0
0,7000,81335,81018,1,22,0,0,341.6105761,1,47,27.76729977,1,0,0,0,0,0
0,7000,52287,87972,1,7,0,0,211.2844132,1,24,33.46140225,0,0,0,0,1,0
0,7000,58339,72432,1,10,,1,197.3383979,0,24,39.84308734,0,0,0,1,0,0
0,7000,46238,66842,0,4,0,0,90.38040908,3,11,36.30952679,0,1,0,0,0,0
1,7000,142251,157250,1,5,0,0,87.83333333,4,21,,1,0,0,0,0,0
1,7000,19894,32500,0,4,0,0,134.7,1,16,,1,0,0,0,0,0
1,7000,27290,63500,1,6,,,,,,,0,1,0,0,0,0
1,7000,18000,46520,1,17,0,1,183.1,0,23,,0,1,0,0,0,0
1,7000,66000,86300,0,3,1,1,242.4333333,0,8,,1,0,0,0,0,0
1,7000,46000,66660,0,1,0,1,138.2333333,0,9,,0,1,0,0,0,0
0,7000,120000,175450,0,8,0,0,219.1666667,1,20,,1,0,0,0,0,0
0,7000,58843,75300,1,1.5,0,0,103.6666667,0,7,,1,0,0,0,0,0
0,7000,7000,31200,0,5,0,0,265.0666667,0,12,,1,0,0,0,0,0
0,7000,29000,49000,0,11,0,0,234.4,1,32,,1,0,0,0,0,0
0,7000,5768,26600,,,,,,,,,,,,,,
0,7000,56636,76353,1,15,0,0,229.3,1,36,,1,0,0,0,0,0
0,7000,55000,63000,1,5,0,0,84.73333333,3,20,,1,0,0,0,0,0
0,7000,46225,59000,0,16,0,4,219.1333333,0,37,,1,0,0,0,0,0
1,7000,53194,81150,1,14,7,0,183.6333333,2,28,,0,0,0,0,1,0
1,7000,83000,97635,1,5.6,3,0,141,0,10,,1,0,0,0,0,0
1,7000,138841,160000,0,11,8,0,86.2,2,36,,0,0,0,1,0,0
1,7000,38800,53500,1,15,0,0,96.36666667,0,18,,0,0,0,0,1,0
1,7000,25000,49840,0,0.6,0,0,139,0,13,,0,1,0,0,0,0
1,7000,18000,25000,0,6.5,1,0,205.9666667,1,19,,1,0,0,0,0,0
1,7000,74500,81600,1,2,2,0,340.9,0,29,,0,0,0,0,1,0
1,7000,64300,119500,1,1,1,0,54.83333333,0,8,,1,0,0,0,0,0
0,7000,64255,68389,1,4,0,0,80.15243091,2,19,40.56186054,1,0,0,0,0,0
1,7000,,96783,1,20,,,,,,40.73031534,1,0,0,0,0,0
0,7000,129959,161301,1,11,0,0,209.9862995,0,18,21.91795226,0,0,0,0,1,0
0,7000,58114,93391,1,6,0,0,200.0777551,1,24,31.73651179,0,0,0,0,1,0
0,7000,16047,67750,1,21,0,0,315.3214527,0,12,38.6936558,0,1,0,0,0,0
1,7100,39000,55000,,12,0,1,192.7666667,2,31,,1,0,0,0,0,0
1,7100,54000,74800,0,7.5,1,1,71,4,18,,0,0,0,1,0,0
0,7100,,74753,1,2,0,0,48.85464465,0,4,41.3025469,0,1,0,0,0,0
0,7100,98490,114457,1,23,0,0,116.1000871,0,11,35.60189425,0,1,0,0,0,0
0,7100,54700,68500,0,19,0,0,155.2,1,12,,,,,,,
0,7100,,40185,1,3,0,0,272.9226847,1,25,41.91689953,1,0,0,0,0,0
0,7100,25896,33580,0,1,0,0,29.85636517,9,7,28.27147416,1,0,0,0,0,0
0,7100,120176,180104,0,8,0,0,221.6073242,0,18,32.67435897,1,0,0,0,0,0
0,7100,58639,72412,0,14,0,0,120.0334646,0,20,43.67874666,0,0,0,0,1,0
0,7100,57863,70969,0,0,0,0,65.87204481,7,21,26.82949019,1,0,0,0,0,0
0,7100,64850,76985,1,0,0,0,108.2171898,0,7,36.33755756,1,0,0,0,0,0
0,7100,53273,54378,1,5,0,0,84.83724997,0,17,22.86119965,1,0,0,0,0,0
1,7200,54600,65000,0,14,2,1,98.43333333,11,9,,1,0,0,0,0,0
0,7200,62329,78007,0,8,0,0,55.35880309,1,23,38.64027711,0,0,0,0,1,0
0,7200,57912,84806,1,15,0,0,241.5142498,0,35,35.06267566,1,0,0,0,0,0
0,7200,98691,115750,1,22,0,0,118.0001423,0,11,37.72035861,0,1,0,0,0,0
0,7200,79946,113807,0,1,0,0,238.458825,0,37,18.61728869,0,1,0,0,0,0
0,7200,36264,48240,0,15,0,0,82.16666667,0,12,,1,0,0,0,0,0
1,7200,46000,67000,0,24,0,0,142,1,14,,1,0,0,0,0,0
1,7200,43705,50000,0,9,0,2,235.3666667,6,16,,1,0,0,0,0,0
0,7200,,38061,1,,,,299.7527261,,12,31.88003318,1,0,0,0,0,0
1,7200,15637,39660,1,6,0,1,354.2397634,3,42,33.62413345,0,0,0,0,0,1
0,7200,,74610,1,1,0,0,40.18213482,0,3,37.94125377,0,1,0,0,0,0
0,7200,71667,117325,0,0,0,1,241.0560781,1,38,18.51055133,0,1,0,0,0,0
1,7200,,76723,1,10,0,0,70.19389019,0,11,41.25070626,1,0,0,0,0,0
0,7200,71509,86484,0,4,,,,,,20.09904978,,,,,,
0,7200,22832,31666,0,0,0,0,38.00326685,9,7,28.29568112,1,0,0,0,0,0
1,7300,58671,87975,1,3,0,0,74.06666667,1,16,,0,0,0,1,0,0
1,7300,60890,75785,0,6,0,1,45.96666667,0,13,,1,0,0,0,0,0
1,7300,28500,42050,1,3,,,,,,,1,0,0,0,0,0
1,7300,60971.32,77375,0,2,,,,,,,1,0,0,0,0,0
0,7300,131000,197500,0,1.5,0,0,68.03333333,2,23,,0,0,0,0,1,0
0,7300,55456,86766,1,6,0,0,240.0567715,2,23,31.7246985,0,0,0,0,1,0
0,7300,60973,79443,1,14,0,0,239.6202977,1,36,36.72713636,1,0,0,0,0,0
0,7300,93428,118184,1,10,,,411.9520505,1,50,40.39647435,1,0,0,0,0,0
0,7300,49064,64225,0,6,,4,106.3759993,1,10,40.05191523,0,0,0,1,0,0
0,7300,139348,205981,0,1,0,0,60.42476076,2,22,36.81229063,0,0,0,0,1,0
0,7400,32832,50798,0,10,0,0,221.3384208,1,31,36.00942149,1,0,0,0,0,0
0,7400,75311,89905,0,0,,,,,,27.20199961,0,0,0,0,1,0
1,7400,2063,100448,1,,0,0,96.13333333,0,14,,1,0,0,0,0,0
0,7400,,44651,1,2,0,0,271.9181691,0,25,42.9300431,1,0,0,0,0,0
0,7400,138033,163162,1,11,0,0,224.8470425,0,19,21.05757402,0,0,0,0,1,0
0,7400,88288,119677,1,5,0,0,194.37214,1,27,26.64608364,0,0,0,0,1,0
0,7400,75547,93839,0,0,,,,,,28.16183185,0,0,0,0,1,0
0,7400,48924,86612,0,4,0,0,207.7684144,4,30,29.93791783,,,,,,
0,7400,73985,114849,0,0,0,0,238.5863034,1,38,18.42136986,0,1,0,0,0,0
0,7400,,54138,1,1,0,0,,0,0,12.21967996,,,,,,
0,7400,51974,59323,1,4,0,0,83.34671188,0,18,23.39763463,1,0,0,0,0,0
0,7400,56596,72861,1,3,0,1,141.9621493,0,23,28.30024564,0,0,0,1,0,0
1,7400,71576,89068,0,0,0,0,94.78223069,0,17,42.803422,0,0,1,0,0,0
0,7400,65032,83184,1,15,0,0,230.4202559,1,35,35.41511292,1,0,0,0,0,0
0,7400,72739,91425,0,3.5,0,0,128.8333333,0,26,,0,0,0,0,1,0
0,7400,82412,91326,0,19,0,1,316.9470825,1,24,37.90875019,0,0,0,1,0,0
1,7500,,51610,1,4,0,3,158.2666667,2,18,,0,0,0,0,1,0
0,7500,45864,57799,0,7,,0,65.57119786,,16,33.86574535,,,,,,
1,7500,57340,80000,0,4,0,5,86.23333333,3,14,,0,0,0,0,1,0
0,7500,47518,60252,0,16,0,3,220.6249839,0,37,26.71153647,1,0,0,0,0,0
0,7500,63573,80601,1,4,0,0,111.4351899,0,14,41.77344662,1,0,0,0,0,0
1,7500,32070,36811,0,1,1,0,228.0360001,0,6,30.16221411,1,0,0,0,0,0
0,7500,44744,60518,0,6,,0,79.41122999,,16,34.39744173,,,,,,
0,7500,,49804,,,,,,,,12.39123504,,,,,,
0,7500,72097,69408,1,4,1,0,155.3919622,1,23,41.60098336,0,0,1,0,0,0
0,7500,84479,104571,0,23,0,0,47.83285134,3,14,33.07501037,0,0,0,0,1,0
0,7500,88056,104794,0,25,0,0,56.75011314,2,14,30.53890697,0,0,0,0,1,0
0,7500,11358,36892,0,5,0,0,286.9228238,0,11,23.06292573,1,0,0,0,0,0
1,7500,59000,72000,1,5,0,3,295.8666667,0,19,,0,1,0,0,0,0
1,7500,,,1,21,,,158.9,1,21,,1,0,0,0,0,0
1,7500,35945,49750,1,3,0,0,122.0666667,0,23,,1,0,0,0,0,0
1,7500,18400,29375,0,6,1,0,147.1,0,9,,1,0,0,0,0,0
1,7500,63500,86125,1,5,0,0,136.1,0,8,,1,0,0,0,0,0
1,7500,33600,50125,0,2,0,0,146.9333333,0,18,,1,0,0,0,0,0
1,7500,57800,109600,0,4,0,1,124.1333333,1,18,,0,0,0,1,0,0
1,7500,,40150,1,5,0,0,,1,0,,1,0,0,0,0,0
1,7500,80440,72920,1,8,0,1,201.5,0,24,,0,0,0,1,0,0
1,7500,60000,87830,1,5,0,0,153.2666667,2,16,,1,0,0,0,0,0
1,7500,126000,151380,1,18,0,2,75.66666667,1,13,,0,0,0,0,1,0
0,7500,40936,50900,0,10,1,0,115.6,1,26,,,,,,,
0,7500,,26850,1,20,0,0,185.6333333,1,16,,0,1,0,0,0,0
0,7500,49100,85650,1,18,0,0,178.3346667,0,29,,1,0,0,0,0,0
1,7500,,71799,1,4,0,3,177.5,0,22,,0,0,0,1,0,0
1,7500,39600,42000,0,1,0,0,47.7,1,15,,0,0,0,0,0,1
1,7500,42077,91676,1,5.5,1,4,344.9,1,30,,0,1,0,0,0,0
1,7500,42721,67000,0,15,1,3,126.7666667,2,23,,1,0,0,0,0,0
1,7500,,,1,20,,,157.3284228,0,20,,1,0,0,0,0,0
1,7500,12115,35910,1,13,3,6,234.9007508,0,24,24.66227667,0,1,0,0,0,0
0,7500,67778,83368,0,15,0,0,227.2920898,0,17,24.09177036,0,0,0,0,1,0
0,7500,60192,76475,0,8,0,0,60.50362521,2,24,39.28051238,0,0,0,0,1,0
0,7500,57213,92458,1,28,0,0,243.1571192,1,16,23.99235335,0,1,0,0,0,0
1,7500,50000,80000,1,9,,5,299.5666667,2,18,,1,0,0,0,0,0
0,7600,133475,203936,0,1,0,0,87.45287008,2,23,37.00596784,0,0,0,0,1,0
0,7600,77518,83727,0,4,,,,,,22.65514029,,,,,,
0,7600,48829,62357,0,3,0,1,92.94135782,2,12,35.67227361,0,1,0,0,0,0
0,7600,58622,77726,1,15,0,0,249.6337607,2,36,34.88206644,1,0,0,0,0,0
0,7600,,28593,1,20,0,0,180.1689373,0,16,35.58340317,0,1,0,0,0,0
0,7600,49926,58588,0,5,,1,64.66010695,,16,35.05189677,,,,,,
0,7600,80900,99525,0,2,0,0,135.6401964,0,26,34.77708943,0,0,0,0,1,0
0,7600,,40341,1,3,0,0,265.0204754,1,25,43.30010531,1,0,0,0,0,0
0,7700,14776,32287,,,,,,,,34.88046232,,,,,,
0,7700,32243,36369,1,12,0,0,180.4157867,0,13,21.72081838,0,0,0,0,1,0
0,7700,53377,86018,1,16,0,0,187.1940112,0,28,24.21765848,1,0,0,0,0,0
0,7700,56622,70136,0,7,,4,120.7645092,1,11,38.13234577,0,0,0,1,0,0
0,7700,35100,45000,0,10,0,0,206.9666667,1,23,,0,1,0,0,0,0
0,7700,,67350,,,,,,,,,,,,,,
0,7700,70451,81862,0,3,0,0,141.2686711,0,31,31.68194302,0,0,1,0,0,0
0,7700,20887,26958,0,0,0,0,17.4607499,10,6,30.23350474,1,0,0,0,0,0
1,7700,14589,33100,0,3,0,7,122.0666667,0,22,,1,0,0,0,0,0
0,7700,76056,83643,1,22,0,0,353.1956285,0,47,28.54452887,1,0,0,0,0,0
0,7700,,68131,1,1,0,0,56.60990629,0,3,40.49982045,0,1,0,0,0,0
0,7700,51045,91068,1,20,0,0,179.2409356,0,28,27.23109397,1,0,0,0,0,0
0,7800,44000,57500,0,11,0,0,95.36666667,0,23,,1,0,0,0,0,0
1,7800,,11702,1,0,0,0,44.62959157,2,7,21.27178537,1,0,0,0,0,0
0,7800,58399,65945,0,1,0,1,106.6313416,2,18,37.02476444,1,0,0,0,0,0
0,7800,42802,52422,1,8,,,193.0814529,,18,26.49587929,0,1,0,0,0,0
0,7800,58364,66688,0,3,0,2,114.512158,3,18,37.92927387,1,0,0,0,0,0
0,7800,64503,85608,1,12,0,0,235.4853772,0,35,34.42324885,1,0,0,0,0,0
0,7800,69662,80498,1,4,0,0,100.428331,0,14,42.80734195,1,0,0,0,0,0
0,7800,45391,61743,0,12,0,0,105.0875938,0,22,36.70541274,1,0,0,0,0,0
0,7800,48200,59000,0,23,0,0,274.9666667,3,29,,1,0,0,0,0,0
0,7800,55000,62800,1,6,0,0,123.0333333,0,34,,1,0,0,0,0,0
0,7800,38506,50309,0,11,0,0,231.0011955,0,32,35.90611585,1,0,0,0,0,0
0,7800,55394,63567,0,23,0,0,262.0143577,2,29,38.98393849,1,0,0,0,0,0
0,7800,,30320,0,2,0,0,295.1134207,0,13,23.24567301,1,0,0,0,0,0
0,7800,109000,123500,0,6,0,1,174.4666667,0,19,,0,0,0,0,0,1
0,7800,53243,95065,1,7,0,0,220.8024443,2,24,31.82762682,0,0,0,0,1,0
1,7900,67222,75189,1,4,0,0,95.67687269,0,23,36.97971203,1,0,0,0,0,0
0,7900,44682,57285,0,7,1,0,110.0718569,1,25,25.40901671,,,,,,
0,7900,44690,45841,0,10,0,0,185.6215923,0,22,32.28572409,0,1,0,0,0,0
1,7900,126919,166566,1,10,,,,,,,0,0,0,1,0,0
0,7900,40827,55757,0,14,0,0,87.60346244,0,11,31.8505639,1,0,0,0,0,0
0,7900,,31602,1,20,0,0,192.1211081,0,15,35.58605153,0,1,0,0,0,0
0,7900,,67081,1,1,0,0,59.08154143,0,4,41.07787822,0,1,0,0,0,0
0,7900,,71519,1,0,0,0,55.87386022,0,4,38.3750913,0,1,0,0,0,0
0,7900,77221,95316,0,4,0,0,116.3094934,0,25,35.42979658,0,0,0,0,1,0
0,7900,,35422,1,19,0,0,184.3900292,0,15,37.83671487,0,1,0,0,0,0
0,7900,42400,53000,0,2,0,1,95.36666667,0,20,,1,0,0,0,0,0
1,7900,55383,70020,0,12,2,0,80.7789415,10,8,44.85897732,1,0,0,0,0,0
0,7900,,37125,1,,,,285.1110151,,12,29.41354976,1,0,0,0,0,0
0,7900,78532,122952,1,29,0,0,332.6450474,1,37,35.31155263,0,1,0,0,0,0
0,7900,,75462,,,,,,,,23.34502168,,,,,,
0,7900,41935,53543,0,8,0,0,203.54461,1,22,31.4916868,0,1,0,0,0,0
0,8000,53000,65960,1,7.5,0,0,132.5666667,0,17,,1,0,0,0,0,0
0,8000,49232,61221,0,23,0,0,258.1945777,3,29,41.24661263,1,0,0,0,0,0
0,8000,45557,56235,0,7,,1,84.69113488,,16,36.50316075,,,,,,
0,8000,61565,87624,0,14,0,0,203.9971364,0,17,23.56256501,0,0,0,0,1,0
0,8000,82547,105361,0,24,0,0,52.59326412,2,13,32.16092259,0,0,0,0,1,0
0,8000,70546,81272,0,4,0,0,119.066922,0,31,33.3615863,0,0,1,0,0,0
0,8000,177683,251771,0,,0,0,138.5116009,0,22,39.73544882,0,0,1,0,0,0
